caption;created_at;event_sentiment;circuit_sentiment
"Coming Soon !!! 

Race MotoGP Mandalika Indonesia 🏍

#MotoGP #MandalikaIndonesia #Race";2025-09-30 12.09.40;neutral;neutral
"Penggemar motogp pasti tau. 
#circuit #motogp #pertamina #mandalika #fyp";2025-04-26 18.55.29;neutral;neutral
MotoGP Mandalika 2025: Marc Marquez Terjatuh Kemungkinan Alami Patah Tulang https://t.co/phDEZB62YD https://t.co/BLan00LKSX;2025-10-05 09.04.34;negative;neutral
"Aura Farming ‼️ Bocah Pacu Jalur Dapat Sepatu dari Marc Marquez 🔥

📸 GPRI

#GPRacingIndonesia #GPRI #RespectAllRiders #MotoGP #IndonesianGP #mandalika";2025-10-04 16.02.18;positive;neutral
Best Moment MotoGp Mandalika 2024;2024-09-30 01.24.26;positive;neutral
Menjelang MotoGP Mandalika 2025 jajaran Polda Nusa Tenggara Barat (NTB) memperketat pengamanan di pintu masuk laut Lombok termasuk Pelabuhan Lembar dan Gili Mas. https://t.co/Se1kHWPsSI;2025-10-04 03.14.05;neutral;neutral
"Will Pecco claw back needed points Championshipthis weekend in Mandalika

# motogp #mandalika #mandalikacircuit #mandalikagp  # #peccobagnaia #pecco";2024-09-27 16.43.36;neutral;neutral
Sprint Race MotoGP Mandalika 2025: Marco Bezzecchi Tampil Memukau dengan Manuver Spektakuler di Lap Akhir https://t.co/oewVcPiX79;2025-10-04 08.55.45;positive;neutral
"KAMULAH SATU-SATUNYA, diciptakan oleh alm. Erwin Prasetya. Sayangnya aku gak sempet kenal beliau. FYI, mas ADP rutin memberikan royalti kepada istri alm. setiap lagu ini dibawakan. 

#ahmaddhani #ricadhutapea #dewa19 #mandalika #motogpmandalika #pestarakyatmandalika #pestarakyat #motogp";2025-10-04 23.38.39;neutral;neutral
"DOMINASI ALDEGUER DI MANDALIKA!

Race #MotoGP #IndonesianGP 🇮🇩
Aldeguer rebut kemenangan pertamanya di MotoGP dengan jarak 7 detik dari Acosta di posisi kedua, dan A. Marquez lengkapi double podium Gresini di posisi ketiga.

📸 Gresini Racing

#GPRacingIndonesia #GPRI #MotoGP #MotoGPIndonesia #MGPI #RespectAllRiders #FerminAldeguer #GresiniRacing #JayaIndonesia";2025-10-05 14.48.59;positive;neutral
5 Fakta di Balik Crash Brutal Marc Marquez di MotoGP Mandalika: dari Perpanjang Kutukan hingga Potensi Cedera Bahu https://t.co/07NfYRTrJV;2025-10-06 00.28.04;neutral;neutral
Jelang gelaran MotoGP Mandalika 2025 Polri melalui Polda Nusa Tenggara Barat (NTB) beserta instansi terkait menyiapkan strategi rekayasa lalu lintas untuk mengantisipasi lonjakan kendaraan menuju Sirkuit Internasional Pertamina Mandalika. https://t.co/sBAB1nHwp5;2025-10-03 08.44.11;neutral;neutral
Dari penginapan hingga kuliner MotoGP Mandalika hidupkan ekonomi rakyat! #BRIUntukIndonesia #BRIDukungMOTOGP #qrisbri https://t.co/WKyV2ApbGR;2025-10-06 09.16.59;positive;neutral
"Tahun ke 4 gelaran MotoGP 2025 di Sirkuit Mandalika 
#AyooNonton
#MotoGP
#Mandalika
#MGPA";2025-09-20 16.46.51;positive;neutral
MotoGP Mandalika 2025;2025-10-10 10.38.03;neutral;neutral
Akses menuju ke sirkuit sangat asoooy mulus. Di situ jga kita bsa memanjakan mata kita, dgn memandang view yg begitu istimewa. Mandalika is the best...;2022-11-09 08.51.31;positive;positive
Ini weton nya pada ga cocok ape bijimane ama mandalika? Aneh2 smua ni rider motogp;2025-10-05 07.08.05;neutral;neutral
"Kecepatan motor secepat peluru kendali, raungan knalpot membuat telinga sakit, memang beda vibesnya nonton langsung dengan nonton di layar kaca.
#fyp #motogp #mandalika #lombok";2025-07-01 17.06.39;positive;neutral
Gini rasanya yak sebelahan sama bidadari spanyol kesayangan juara dunia motoGP? Bahkan matahari terik di Mandalika aja nggak berani bikin backlight alias INTINYA MBAK GEMMA CANTIK BANGET BROOOOOOHHH!!! https://t.co/HkpeygF4Dq;2025-10-03 15.18.04;neutral;neutral
Telkomsel terus mendukung olahraga kelas dunia dan pariwisata nasional Indonesia melalui penguatan komunikasi digital di ajang MotoGP Mandalika 2025. #berita #telkomsel #telkomforyou #telkomindonesia #motogp2025 #mandalika @TelkomIndonesia https://t.co/d67LKtlkqv;2025-10-05 19.27.47;positive;neutral
Akhirnya ada juga berita positif tentang Pertamina, safety car MotoGP pake BBM produk Pertamina. Padahal perusahaan minyak ada banyak, Petronas, BP, Shell dll tapi safety Car tersebut justru memilih produk dari Pertamina;2025-10-05 10.52.41;neutral;neutral
Moto Gp 2025 🏁;2025-10-27 12.16.24;neutral;neutral
"Setelah menjuarai MotoGP 2025 bersama Ducati Lenovo, pembalap asal Spanyol, Marc Marquez akhirnya mendarat di NTB usai menghadiri agenda promosi Ducati di Jakarta. Publik Indonesia pun antusias menantikan aksinya di lintasan kebanggaan Tanah Air — Sirkuit Mandalika.

#WelcomeToLombokMarc #MotoGP2025 #MandalikaGP #MarcMarquez #DucatiLenovo #NTB #VisitLombok #IndonesiaBangga";2025-10-01 16.57.36;positive;positive
"Mandalika Motogp, 3-5 Oktober 2025.
International Sport Tourism  paling epic di Indonesia. 

Don't Missing it yacchhh... 👌❤
#motogp #mandalika #indonesia #motogp2035 #sport #tourism";2025-10-02 03.15.18;positive;neutral
Klasemen MotoGP Usai Balapan di Mandalika: Alex Marquez Jauhi Bagnaia https://t.co/FzXEA95IlB;2025-10-05 09.41.24;neutral;neutral
Sirkuit Pertamina Mandalika is Ready! MotoGP Siap Beraksi! #Pertamina #MotoGP2025 #MotoGPMandalika #Mandalika https://t.co/CY79ozpzOG;2025-10-02 07.00.00;positive;positive
"Kepo kan sama motor dinas yang dipakai para rider MotoGP di paddock? Sama, kami juga.

Ini sedikit review motor-motor yang digunakan para rider di paddock Pertamina Mandalika Circuit, mulai dari Luca Marini, Johann Zarco, hingga Alex Rins.

#MotoGP #IndonesianGP";2025-10-03 13.58.05;neutral;neutral
"All eyes are on Malaysia and I can’t help but to feel proud.
We have Twice & Jackson Wang in concert & today we have all the key leaders of the world in our country.
We may not be perfect as a country but to have brokered peace between our neighbours & what in my opinion has been a smooth handling of the Asean summit, I can’t help but to feel proud as a Malaysian.
The afternoon sun is shining beautifully over our city & the Klang Valley & I just felt the need to pen this down. Random, I know 🙃";2025-10-26 16.34.35;neutral;neutral
"Pembalap WEC asal Indonesia, Sean Gelael jadi pengibar bendera finish pada Sprint Race MotoGP Mandalika 2025! 🏁

Marco Bezzecchi menjadi pemenang Sprint Race Pertamina Grand Prix Indonesia 2025 di Pertamina Mandalika International Circuit, Sabtu 4 Oktober 2025. 

Sementara juara dunia MotoGP 2025 Marc Marquez finis di posisi ketujuh.

#FrontRow";2025-10-04 16.02.38;neutral;neutral
Joan Mir, Mandalika Indonesia 2022 MotoGP Pre-season Caricature.;2024-01-27 20.42.29;neutral;neutral
"Beberapa pembalap menaiki motornya dari pit dalam keadaan rear-height device aktif (bagian belakang turun), sementara sebagian pembalap lain menaiki motor dalam keadaan normal. #MotoGPTech

📸 GPRI

#GPRacingIndonesia #GPRI #RespectAllRiders #MotoGP #IndonesianGP #mandalika";2025-10-05 07.55.58;neutral;neutral
Pemeriksaan Ketat di MotoGP Mandalika Personil OPS Polda NTB Periksa Setiap Pengunjung https://t.co/H0OTatTzoL;2025-10-05 08.08.15;neutral;neutral
Sirkuit jalan raya pertama di Indonesia dengan pemandangan alam yang indah. Dibangun diantara bukit dan laut. Hanya fasilitas umum dan landscape seputar sirkuit masih tahap pembangunan.;2022-11-09 08.51.31;neutral;positive
RESMI Marc Marquez Absen di MotoGP 2025 Kembali Naik Meja Operasi usai Crash Brutal di Mandalika? https://t.co/0aTbNabwHy lewat @tribunnews;2025-10-05 10.06.51;negative;neutral
Ucapan @marcmarquez93 benar adanya.... Fix Marquez benci Mandalika... ;2025-10-05 08.54.17;neutral;negative
ReTake Motogp Mandalika 2025🔥;2025-09-28 16.11.05;positive;neutral
Sirkuit internasional kedua yang ada di Indonesia setelah sirkuit Sentul. Pada tahun 2022 rencananya akan digelar balapan MotoGP. Pada saat pelaksanaan WSBK tahun ini masih ada warga lokal yg rumahnya berada di dalam area sirkuit;2022-11-09 08.51.31;neutral;negative
"#Update  @rueda.jr99  sudah sadar, diduga Rueda alami patah tulang tangan dan sejumlah memar. #MalaysianGP 🇲🇾

#motogp #moto2 #moto3";2025-10-26 16.54.35;neutral;neutral
PT ASDP menyiagakan 20 kapal sebagai antisipasi lonjakan penumpang pada gelaran MotoGP Mandalika 2025. #ASDP #ASDPIndonesiaFerry #BUMNUntukIndonesia #MenghubungkanIndonesia https://t.co/TI2cY59W1V;2025-10-03 12.35.18;neutral;neutral
Day 2 of moto gp season in malaysia 2025;2025-10-25 22.07.34;neutral;neutral
"Merc tade bagi signa, main tukar lane.
Moto pun laju nokharam.";2025-10-31 11.59.24;negative;neutral
"View nya bagus bangett kalo summer. Akhirnya Indo punya sirkuit yg kece di luar Jawa island. Ke sini pas lagi tahap penyelesaian, kalo saya sii cukup liat view dari sini. Kata pekerjanya disini akan jadi spot untuk VVIP, mungkin karen track lurusnya keliatan. Ade saya bisa sampe ke dalem sirkuitnya foto"". Jalanan bypass pun udah muluss, keren deh pokoknyaa..";2022-11-09 08.51.31;positive;positive
"世界でー いちばんおひめさま! そういう~扱い
心得て~よね! 👑 . 

The qualifying rounds of  @motogp  #IndonesiaGP and the Tissot Sprint Race at the end was really fun! Really love the crowd too- the grandstand in front of the starting grid is wild! Can’t wait to see the race tomorrow! 🙌🏼 . 

#Mandalika #MotoGP #Lombok #Travel";2024-09-28 20.40.55;positive;positive
Kapolda NTB Irjen Pol. Hadi Gunawan S.H. S.I.K. bersama Pejabat Utama Polda NTB melakukan pengecekan langsung ke sejumlah Pos Pengamanan (Pospam) di sekitar Sirkuit Mandalika pada hari pertama MotoGP Jumat (3/10). #operasimandalikarinjani2025 #MotoGPMandalika2025 #PoldaNTB https://t.co/iNBCSB3N6N;2025-10-04 02.20.48;neutral;neutral
"✅Day 1|Saturday|25 Oct 2025

🏁 Motogp 2025
PETRONAS Grand Prix of Malaysia
#MalaysianGP
#sepangcircuit 
#MotoGp2025 
#motogpmalaysia2025";2025-10-31 06.42.21;neutral;neutral
SIC MotoGP 2025;2025-10-27 11.28.32;neutral;neutral
"More than speed — it’s a statement.
KLINT took MotoGP Malaysia 2025 by storm, blending precision, freshness, and style in every moment. 🏁🔥
.
#klint #malaysia #motogp #healthconsious #lifestyle";2025-10-29 16.46.25;positive;neutral
@VR46RacingTeam See you Lombok See you Mandalika See you MotoGP 2026;2025-10-06 05.21.46;positive;neutral
"My first time riding a MotoGP race bike🔥🔥
Thai Connection while visiting the LCR. team MotoGP Box in Sepang 🇹🇭🔧🏍️🏍️

©️ OhmPawat IG Reel :
.
.
.
.
.
#MalaysianGP #LCR #SC35 
#MotoGP #Tissot #TRace #TissotThailand
 @ohmpawat  #ohmpawat #ohmpawatt
#ohmpawatchittsawangdee #indianfan 
#supportohmpawat #thaidrama #bldrama 
#thaiseries #indianfanofohmpawat
[📌All videos/images credit goes to the rightful owner]";2025-10-26 18.25.02;positive;neutral
Pameran Budaya di Ajang MotoGP Mandalika 2025 https://t.co/7O3t4mYfMn lewat @Businessupdate.id;2025-10-05 01.43.28;neutral;neutral
motogp sepang 2025;2025-10-25 19.09.40;neutral;neutral
Recapping the MotoGP race from Mandalika Illustrated Race Report. https://t.co/m1ezUgyFNj;2025-10-05 11.37.04;neutral;neutral
Siapa Juara MotoGP Mandalika 2025? Ini Prediksinya https://t.co/RloTFjbfQ4;2025-10-03 13.51.41;neutral;neutral
@AntonMariesie @erickthohir @erickthohir MotoGP jgn hanya Mandalika aja pak meskipun Indonesia cukup banyak penggemar dunia otomotif selain Sepakbola. Bisnis sports inilah banyak manfaatnya jika ditambah dari motivasi anak bangsa ingin menjadi pembalap hi;2025-10-05 08.53.24;positive;neutral
"Ready for it. #MalaysianGP 

#moto2 #motogp";2025-10-25 21.07.29;positive;neutral
Garasi tim MotoGP bukan tempat sembarangan hanya undangan khusus yang bisa masuk. Di MotoGP Mandalika 2025 detikOto dapat kesempatan langka mengunjungi garasi Pertamina Enduro VR46 Racing Team. #MotoGPMandalika #MotoGP #PaddockMotoGP https://t.co/g6zxSr4wq8;2025-10-05 13.10.19;positive;neutral
"Arah arah  mandalika.ke  3 kalix dari sentani papua
 
 MotoGP #motogpmoment";2025-09-30 07.49.24;neutral;neutral
Panas tapi sangat keren . Bisa menyaksikan langsung para pembalap;2023-11-09 08.51.31;positive;neutral
Dan ternyata satu satunya hal bisa meredam kecepatan 93 adalah mandalika circuit;2025-10-03 10.16.19;neutral;neutral
Marco Bezzecchi storms to a Mandalika pole with a new lap record Watch the #IndonesianGP on ch. 506 or Kayo Sports https://t.co/rXET2U6vOs #MotoGP https://t.co/Mbs72PEQSB;2025-10-04 03.53.35;positive;neutral
Ni orang kenapa pas main di Mandalika jatuh mulu sih? Belom race utama loh bang;2025-10-03 13.07.14;negative;negative
That’s why they say modern MotoGP bikes are almost impossible to ride and extremely difficult to steer.;2025-10-31 07.52.17;negative;neutral
@marcmarquez93 Marquez's crash at Mandalika adds to his streak of never finishing a race at the circuit since its 2022 debut on the MotoGP calendar. #MotoGP #Marquez;2025-10-05 11.27.19;negative;neutral
Marc Marquez juara dunia MotoGP 2025 mencatatkan posisi start terburuknya musim ini usai kualifikasi MotoGP Mandalika 2025. https://t.co/aXS8AgUJhU;2025-10-04 06.16.24;neutral;neutral
"Misano track day 🏁❤️‍🔥

#misanocircuit #adrenaline #superbike #motogp #worldsbk";2025-10-20 21.33.10;neutral;neutral
Bukan Cuma di Sirkuit Mandalika Jorge Martin Juga Dipastikan Absen di MotoGP Australia 2025 https://t.co/6SsAWiSYpi via @pinterest https://t.co/a8XXGp3pwY;2025-10-04 04.02.25;neutral;neutral
Marc Marquez Sedih Sial Lagi di MotoGP Mandalika Diduga Patah Tulang Bahu dan Alami Kerusakan Ligamen https://t.co/DDM6DwrTdK;2025-10-05 09.27.09;negative;neutral
Pengen masuk liat tapi ditutup;2022-11-09 08.51.31;negative;neutral
@MotoGP @marcmarquez93 He needs Mbak Rara to overcome the magic of the Mandalika Circuit;2025-10-02 05.37.00;neutral;neutral
"Neil &amp; David are joined from Mandalika by MotoGP commentator Louis Suddaby to talk through the morning after the weekend before. What now for Pecco Bagnaia? Where does 2025 champ Marc Marquez find motivation now? Will Diggia get a GP24 like Bagnaia? https://t.co/PhcV8n0gmX";2025-10-02 12.47.57;neutral;neutral
ALHAMDULILLAH 😍 PERTAMA KALINYA !!! Gue nginjek aspal sirkuit mandalika ❤️‍🔥Jujur gue seneng bgt bisa sampe kesini dan makasih banyak untuk  @audiotechnicaind  &  @doss.id  yg udh beri gue kesempatan nyaksiin langsung MOTOGP MANDALIKA 🇲🇨❤️‍🔥. Sekali lagi gue bener2 masih ga nyangka bgt bisa sampe sini 🥹 ALHAMDULILLAH 😍;2025-10-06 18.02.41;positive;neutral
Hasil MotoGP Mandalika 2025: Fermin Ngacir Terdepan Marc Marquez Out https://t.co/1xc0ZENNxI;2025-10-05 08.21.19;neutral;neutral
"Terima kasih Mbak Lucy Wiryono atas ucapannya.
Sukses dan lancar terus ya kawal Yamaha MotoGP selama di Mandalika.

#lucywiryono #paddocktalk #motogp #yamaha #mandalika";2025-10-03 00.27.53;positive;neutral
Motor Terbakar di MotoGP Mandalika 2024, Marc Marquez: Alat Pemadamnya Kurang Tepat  http://dlvr.it/TDpQ6r  Bola;2024-09-29 21.07.07;negative;neutral
"Pineapple on pizza?  @marcmarquez93  

#indonesiangp #motogp #kutamandalika #mandalika #marcmarquez";2025-08-02 20.38.38;neutral;neutral
Selamat kepada UserID an####ry atas kemenangan Rp.30 000 000 - di permainan PG - WILD BOUNTY SHOWDOWN Minggu | TNI | CELINE AMBASSADOR TAEHYUNG | Jiri | Taylor | WINWIN | Chelsea | Club Fair | Liverpool | Motogp | mandalika #KODEVIP88 #tafsir303 #zonauang #IndonesianGP #fyp https://t.co/L9fp7beOLJ;2025-10-05 04.30.13;neutral;neutral
"MotoGP Mandalika
#ayumitour #ayumitourservice #motogp #mandalika #lombokisland #fyp #viral #semuaorang #gilitrawangan #mutiara #mutiaralombok";2025-10-03 11.29.28;neutral;neutral
"Pertama kalinya ke Sirkuit Mandalika dalam rangka nonton motoGP 2023 dan semoga bisa ke sana lagi. Salah satu sirkuit tercantik karena view di sekitarnya emang beneran secantik itu. Dari segi fasilitas mungkin beberapa perlu diperbaiki atau ditingkatkan. Toilet yg terbatas, tribun yg sebagian tidak beratap padahal lokasinya di pesisir yg tentunya panas, dll.

Bagi yg bukan akamsi seperti saya, awalnya agak bingung sama jalur tiap gatenya hehe. Tapi tenang aja, banyak petunjuk jalannya kok.";2024-11-08 08.51.31;positive;negative
"Kesini cuma Mampir foto aja haha.
Tempat ini bener2 terpencil ya dikanan kiri cuma ada gunung dan tanah kosong";2023-11-09 08.51.31;neutral;negative
"Pom bensin di Bali cuma Pertamina. Pertamina mengeluarkan app yang namanya ""My Pertamina"".
Tapi setiap mau isi bensin & mau bayar pake My Pertamina selalu ditolak. Maunya cash terusss!! Emosii!! Kalian itu ga ngerti pakenya atau males aja sihh!";2025-06-07 13.47.20;neutral;neutral
"Marcobezz mengerikan 🤯
Semua perform best Sprint Race musim ini..

Hasil lengkap Sprint Race MotoGP Mandalika 2025 #IndonesianGP #Sprint";2025-10-04 14.31.34;positive;neutral
Momen Dirut Pertamina Belanja Produk UMKM di MotoGP Mandalika https://t.co/is7JDalTet;2025-10-06 08.51.02;neutral;neutral
Jauh lebih rapi dari WSBK sebelumnya;2023-11-09 08.51.31;positive;neutral
From the heat of the race to updates on Marc We caught up with Alex Marquez after his hard fought P3 in Mandalika Ô∏è #MotoGP | #IndonesianGP Live on TNT Sports and Discovery+ https://t.co/bpN2aVJjOd;2025-10-05 08.23.54;positive;neutral
@bitgetglobal Bitget x MotoGP Mandalika gonna be lit Ô∏è;2025-10-02 02.41.27;positive;neutral
Sejumlah berita menarik di Nusa Tenggara Barat pada Sabtu (4/10) yang perlu dibaca publik. Berikut rangkuman berita Antara NTB yaitu: https://t.co/hQ4A5BrjpD #beritaViral;2025-10-05 03.36.20;neutral;neutral
Salah satu jatah hoki Rayyan tahun ini sudah digunakan terima kasih Rayyan #MotoGP #GpMandalika #Mandalika;2025-10-05 08.45.41;neutral;neutral
Marc Marquez sudah berencana untuk berlibur di Lombok usai MotoGP Mandalika 2025. https://t.co/QsXFrlOGQ0;2025-10-02 03.22.00;neutral;neutral
#hondamotorcyclemy #hondaracingmalaysia #hondabigbike  #sepang🇲🇾2025 #malaysiagp;2025-10-29 12.48.24;neutral;neutral
"MotoGP™25 
Victoria en Mandalika (BRONZE) 
#PlayStationTrophy #PS5Share, #MotoGP25";2025-10-05 18.35.34;positive;neutral
@MotoGP @marcmarquez93 Emang mistis ini mandalika buat doi;2025-10-03 09.17.46;neutral;neutral
"Bestia gone after the fastest lap. championship points gone 😔💔Too much speed and Hot  at Mandalika 2024

>>>>>>>>>>>>>>
#motogp #indonesiangp #ducati #eneabastianini";2024-09-30 04.27.47;negative;neutral
"Pembalap Liqui Moly Dynavolt Intact GP, David Muñoz, melakukan track familiarisation di Pertamina Mandalika International Circuit 🏁🔥
 Muñoz siap menghadapi tantangan seri IndonesianGP dan beraksi di lintasan kebanggaan Indonesia 🇮🇩✨
#Moto2 #IndonesianGP #MandalikaGP #DavidMuñoz #DynavoltIntactGP #RaceWeek

📸 Team Indomotoracing

#Indomotoracing #MotoGP #Moto2 #Moto3 #MotoGP2025 #Mandalika #IndonesiaMendunia #ITDC #Injourney #TheMandalika #MGPA";2025-10-02 22.19.12;positive;positive
Marc Marquez #IndonesianGP -Links for all sessions‚¨áÔ∏è https://t.co/fz9wtPjJ0z Join the Telegram channel ‚¨áÔ∏è https://t.co/yclcW5rscy;2025-10-04 05.40.15;neutral;neutral
Tech3 Umumkan Maverick Vinales Mundur dari MotoGP Mandalika 2025 https://t.co/L1o8FlmEjO;2025-10-05 06.00.40;neutral;neutral
